id_a,id_b,nombre_a,nombre_b,grado_a,grado_b,n_senales,nombre,sinonimo,referencia,externo,vecindario,jaccard,detalle_nombre,detalle_sinonimo,detalle_referencia,detalle_externo,detalle_vecindario,detalle_jaccard,alguno_es_cascara,de_identidad
CHEMBL4297945,DRUGBANK:DB11607,EFMOROCTOCOG ALFA,Efmoroctocog alfa,2,1,2,True,True,False,False,False,False,efmoroctocog alfa,Efmoroctocog alfa,,,,,True,True
CHEMBL4297951,DRUGBANK:DB13148,COAGULATION FACTOR X HUMAN,Coagulation factor X human,2,93,2,True,True,False,False,False,False,coagulation factor x human,Coagulation factor X (human),,,,,True,True
CHEMBL4297953,DRUGBANK:DB13151,ANTI-INHIBITOR COAGULANT COMPLEX,Anti-inhibitor coagulant complex,4,95,2,True,True,False,False,False,False,anti inhibitor coagulant complex,Anti inhibitor coagulant complex,,,,,True,True
CHEMBL4297955,DRUGBANK:DB00066,FOLLITROPIN,Follitropin,8,187,2,True,True,False,False,False,False,follitropin,Follitropin,,,,,True,True
CHEMBL4297959,DRUGBANK:DB14963,KONJAC MANNAN,Konjac mannan,2,400,2,True,True,False,False,False,False,konjac mannan,Konjac mannan,,,,,True,True
CHEMBL4297961,DRUGBANK:DB15397,GMA-161,GMA-161,1,334,2,True,True,False,False,False,False,gma 161,GMA-161,,,,,True,True
CHEMBL4297977,DRUGBANK:DB10990,HAEMOPHILUS INFLUENZAE TYPE B STRAIN 20752 CAPSULAR POLYSACCHARIDE TETANUS TOXOID CONJUGATE ANTIGEN,Haemophilus influenzae type B strain 20752 capsular polysaccharide tetanus toxoid conjugate antigen,3,292,2,True,True,False,False,False,False,haemophilus influenzae type b strain 20752 capsular polysaccharide tetanus toxoid conjugate antigen,Haemophilus influenzae type b strain 20752 capsular polysaccharide tetanus toxoid conjugate antigen,,,,,True,True
CHEMBL4297981,DRUGBANK:DB15258,IMLIFIDASE,Imlifidase,6,154,2,True,True,False,False,False,False,imlifidase,Imlifidase,,,,,True,True
CHEMBL4297984,DRUGBANK:DB15965,NAXITAMAB,Naxitamab,2,620,2,True,True,False,False,False,False,naxitamab,Naxitamab,,,,,True,True
CHEMBL4297986,DRUGBANK:DB13152,COAGULATION FACTOR IX HUMAN,Coagulation Factor IX Human,1,94,2,True,True,False,False,False,False,coagulation factor ix human,Coagulation factor IX (human),,,,,True,True
CHEMBL4297993,DRUGBANK:DB06181,EMD-1201081,EMD-1201081,3,4,2,True,True,False,False,False,False,emd 1201081,Emd-1201081,,,,,True,True
CHEMBL4298016,DRUGBANK:DB15089,FROVOCIMAB,Frovocimab,2,333,2,True,True,False,False,False,False,frovocimab,Frovocimab,,,,,True,True
CHEMBL4298025,DRUGBANK:DB15559,ZENOCUTUZUMAB,Zenocutuzumab,2,333,2,True,True,False,False,False,False,zenocutuzumab,Zenocutuzumab,,,,,True,True
CHEMBL4298031,DRUGBANK:DB15014,GREMUBAMAB,Gremubamab,1,333,2,True,True,False,False,False,False,gremubamab,Gremubamab,,,,,True,True
CHEMBL4298040,DRUGBANK:DB15277,GEDIVUMAB,Gedivumab,1,333,2,True,True,False,False,False,False,gedivumab,Gedivumab,,,,,True,True
CHEMBL4298045,DRUGBANK:DB12413,INDUSATUMAB VEDOTIN,Indusatumab vedotin,2,333,2,True,True,False,False,False,False,indusatumab vedotin,Indusatumab vedotin,,,,,True,True
CHEMBL4298046,DRUGBANK:DB12208,IRON ISOMALTOSIDE 1000,Iron isomaltoside 1000,7,65,2,True,True,False,False,False,False,iron isomaltoside 1000,Iron isomaltoside 1000,,,,,True,True
CHEMBL4298047,DRUGBANK:DB15044,TAFASITAMAB,Tafasitamab,10,335,2,True,True,False,False,False,False,tafasitamab,Tafasitamab,,,,,True,True
CHEMBL4298061,DRUGBANK:DB12578,LEXAPTEPID PEGOL,Lexaptepid pegol,1,36,2,True,True,False,False,False,False,lexaptepid pegol,Lexaptepid pegol,,,,,True,True
CHEMBL4298062,DRUGBANK:DB15005,VILTOLARSEN,Viltolarsen,2,1,2,True,True,False,False,False,False,viltolarsen,Viltolarsen,,,,,True,True
CHEMBL4298065,DRUGBANK:DB11133,OMEGA-3 FATTY ACIDS,Omega-3 fatty acids,21,121,2,True,True,False,False,False,False,omega 3 fatty acids,Omega 3 fatty acids,,,,,True,True
CHEMBL4298067,DRUGBANK:DB15415,TOMARALIMAB,Tomaralimab,1,333,2,True,True,False,False,False,False,tomaralimab,Tomaralimab,,,,,True,True
CHEMBL4298086,DRUGBANK:DB15218,POZELIMAB,Pozelimab,3,1,2,True,True,False,False,False,False,pozelimab,Pozelimab,,,,,True,True
CHEMBL4298089,DRUGBANK:DB14843,CODRITUZUMAB,Codrituzumab,2,334,2,True,True,False,False,False,False,codrituzumab,Codrituzumab,,,,,True,True
CHEMBL4298092,DRUGBANK:DB16371,GLOFITAMAB,Glofitamab,7,1,2,True,True,False,False,False,False,glofitamab,Glofitamab,,,,,True,True
CHEMBL4298101,DRUGBANK:DB15409,LADIRATUZUMAB VEDOTIN,Ladiratuzumab vedotin,4,333,2,True,True,False,False,False,False,ladiratuzumab vedotin,Ladiratuzumab vedotin,,,,,True,True
CHEMBL4298106,DRUGBANK:DB13654,MONTMORILLONITE,Montmorillonite,2,27,2,True,True,False,False,False,False,montmorillonite,Montmorillonite,,,,,True,True
CHEMBL4298110,DRUGBANK:DB15598,FERRIC MALTOL,Ferric maltol,2,129,2,True,True,False,False,False,False,ferric maltol,Ferric maltol,,,,,False,True
CHEMBL4298124,DRUGBANK:DB15627,DOSTARLIMAB,Dostarlimab,30,1,2,True,True,False,False,False,False,dostarlimab,Dostarlimab,,,,,True,True
CHEMBL4298125,DRUGBANK:DB12950,ALBUSOMATROPIN,Albusomatropin,1,2,2,True,True,False,False,False,False,albusomatropin,Albusomatropin,,,,,True,True
CHEMBL4298126,DRUGBANK:DB13133,VON WILLEBRAND FACTOR HUMAN,Von Willebrand factor human,4,97,2,True,True,False,False,False,False,von willebrand factor human,Von willebrand factor (human),,,,,True,True
CHEMBL4298183,DRUGBANK:DB15898,ATOLTIVIMAB,Atoltivimab,1,344,2,True,True,False,False,False,False,atoltivimab,Atoltivimab,,,,,True,True
CHEMBL4298184,DRUGBANK:DB15899,MAFTIVIMAB,Maftivimab,1,344,2,True,True,False,False,False,False,maftivimab,Maftivimab,,,,,True,True
CHEMBL4298185,DRUGBANK:DB16220,LONAPEGSOMATROPIN,Lonapegsomatropin,3,3,2,True,True,False,False,False,False,lonapegsomatropin,Lonapegsomatropin,,,,,True,True
CHEMBL4298187,DRUGBANK:DB15617,FERRIC DERISOMALTOSE,Ferric derisomaltose,4,23,2,True,True,False,False,False,False,ferric derisomaltose,Ferric derisomaltose,,,,,False,True
CHEMBL4298188,DRUGBANK:DB15900,ODESIVIMAB,Odesivimab,1,345,2,True,True,False,False,False,False,odesivimab,Odesivimab,,,,,True,True
CHEMBL4298189,DRUGBANK:DB16780,ELADOCAGENE EXUPARVOVEC,Eladocagene exuparvovec,1,1,2,True,True,False,False,False,False,eladocagene exuparvovec,Eladocagene exuparvovec,,,,,True,True
CHEMBL4298209,DRUGBANK:DB15719,BELANTAMAB MAFODOTIN,Belantamab mafodotin,4,653,2,True,True,False,False,False,False,belantamab mafodotin,Belantamab mafodotin,,,,,True,True
CHEMBL4298211,DRUGBANK:DB16694,PEGCETACOPLAN,Pegcetacoplan,8,5,2,True,True,False,False,False,False,pegcetacoplan,Pegcetacoplan,,,,,True,True
CHEMBL430893,CHEMBL63,(-)-ROLIPRAM,ROLIPRAM,2,750,2,True,True,False,False,False,False,rolipram,Rolipram,,,,,True,True
CHEMBL435,RXNORM:5487,HYDROCHLOROTHIAZIDE,hydrochlorothiazide,2021,36,2,True,True,False,False,False,False,hydrochlorothiazide,Hydrochlorothiazide,,,,,True,True
CHEMBL441765,CHEMBL482811,U-50488 METHANE SULFONATE,U-50488 METHANE SULFONATE,5,2,2,True,True,False,False,False,False,u 50488 methane sulfonate,U-50488 methane sulfonate,,,,,False,True
CHEMBL4584965,CHEMBL4597200,AMMONIUM TRICHLOROTELLURATE,AMMONIUM TRICHLOROTELLURATE,8,8,2,True,True,False,False,False,False,ammonium trichlorotellurate,Ammonium trichlorotellurate,,,,,False,True
CHEMBL4594230,DRUGBANK:DB13200,LIPEGFILGRASTIM,Lipegfilgrastim,4,152,2,True,True,False,False,False,False,lipegfilgrastim,Lipegfilgrastim,,,,,True,True
CHEMBL4594241,DRUGBANK:DB09161,TECHNETIUM TC 99M SESTAMIBI,Technetium Tc-99m sestamibi,2,202,2,True,True,False,False,False,False,technetium tc 99m sestamibi,Technetium Tc 99m sestamibi,,,,,True,True
CHEMBL4594271,DRUGBANK:DB15982,BEROTRALSTAT,Berotralstat,3,756,2,True,True,False,False,False,False,berotralstat,Berotralstat,,,,,False,True
CHEMBL4594284,DRUGBANK:DB15575,PADELIPORFIN,Padeliporfin,6,1,2,True,True,False,False,False,False,padeliporfin,Padeliporfin,,,,,True,True
CHEMBL4594320,DRUGBANK:DB16099,AVALGLUCOSIDASE ALFA,Avalglucosidase alfa,3,1,2,True,True,False,False,False,False,avalglucosidase alfa,Avalglucosidase alfa,,,,,True,True
CHEMBL4594329,DRUGBANK:DB16708,CIPAGLUCOSIDASE ALFA,Cipaglucosidase alfa,3,1,2,True,True,False,False,False,False,cipaglucosidase alfa,Cipaglucosidase alfa,,,,,True,True
CHEMBL4594388,DRUGBANK:DB16385,ANSUVIMAB,Ansuvimab,2,1,2,True,True,False,False,False,False,ansuvimab,Ansuvimab,,,,,True,True
CHEMBL4594485,DRUGBANK:DB11707,OLAPTESED PEGOL,Olaptesed Pegol,2,36,2,True,True,False,False,False,False,olaptesed pegol,Olaptesed Pegol,,,,,True,True
CHEMBL4594503,DRUGBANK:DB16678,TALQUETAMAB,Talquetamab,2,1,2,True,True,False,False,False,False,talquetamab,Talquetamab,,,,,True,True
CHEMBL4594505,DRUGBANK:DB16655,TECLISTAMAB,Teclistamab,3,1,2,True,True,False,False,False,False,teclistamab,Teclistamab,,,,,True,True
CHEMBL4594511,DRUGBANK:DB16699,VUTRISIRAN,Vutrisiran,3,1,2,True,True,False,False,False,False,vutrisiran,Vutrisiran,,,,,True,True
CHEMBL4594598,DRUGBANK:DB11608,EFTRENONACOG ALFA,Eftrenonacog alfa,2,428,2,True,True,False,False,False,False,eftrenonacog alfa,Eftrenonacog alfa,,,,,True,True
CHEMBL4594618,DRUGBANK:DB15699,BREXUCABTAGENE AUTOLEUCEL,Brexucabtagene autoleucel,5,4,2,True,True,False,False,False,False,brexucabtagene autoleucel,Brexucabtagene autoleucel,,,,,True,True
CHEMBL4650299,DRUGBANK:DB01109,HEPARIN,Heparin,2,917,2,True,True,False,False,False,False,heparin,Heparin,,,,,True,True
CHEMBL4650393,DRUGBANK:DB16672,EPCORITAMAB,Epcoritamab,7,1,2,True,True,False,False,False,False,epcoritamab,Epcoritamab,,,,,True,True
CHEMBL4650524,DRUGBANK:DB16355,SOTROVIMAB,Sotrovimab,2,1,2,True,True,False,False,False,False,sotrovimab,Sotrovimab,,,,,True,True
CHEMBL4789639,CHEMBL4803710,BMS-986202,BMS-986202,2,2,2,True,True,False,False,False,False,bms 986202,Bms-986202,,,,,False,True
CHEMBL4802224,DRUGBANK:DB14695,FERRIC OXYHYDROXIDE,Ferric oxyhydroxide,1,124,2,True,True,False,False,False,False,ferric oxyhydroxide,Ferric oxyhydroxide,,,,,True,True
CHEMBL485980,CHEMBL5314367,BUCLADESINE,BUCLADESINE,2,1,2,True,True,False,False,False,False,bucladesine,Bucladesine,,,,,True,True
CHEMBL5072826,DRUGBANK:DB01373,CALCIUM,Calcium,44,325,2,True,True,False,False,False,False,calcium,Calcium,,,,,True,True
CHEMBL508338,DRUGBANK:DB11590,THIMEROSAL,Thimerosal,1,1,2,True,True,False,False,False,False,thimerosal,Thimerosal,,,,,True,True
CHEMBL5095024,CHEMBL5095492,MP-412,MP-412,3,3,2,True,True,False,False,False,False,mp 412,Mp 412,,,,,False,True
CHEMBL5095039,DRUGBANK:DB16019,GALLIUM GA 68 GOZETOTIDE,Gallium Ga-68 gozetotide,4,9,2,True,True,False,False,False,False,gallium ga 68 gozetotide,Gallium ga 68 gozetotide,,,,,True,True
CHEMBL5095046,DRUGBANK:DB11171,FERRIC SULFATE,Ferric sulfate,1,124,2,True,True,False,False,False,False,ferric sulfate,Ferric sulfate,,,,,True,True
CHEMBL5095173,DRUGBANK:DB13103,CAMSIRUBICIN,Camsirubicin,2,2,2,True,True,False,False,False,False,camsirubicin,Camsirubicin,,,,,True,True
CHEMBL5095197,CHEMBL5095507,TAS-303,TAS-303,2,2,2,True,True,False,False,False,False,tas 303,Tas 303,,,,,False,True
CHEMBL5095277,DRUGBANK:DB04914,G17DT IMMUNOGEN,G17DT Immunogen,4,274,2,True,True,False,False,False,False,g17dt immunogen,G17DT Immunogen,,,,,True,True
CHEMBL511142,CHEMBL560511,BUPRENORPHINE,Buprenorphine,29,1559,2,True,True,False,False,False,False,buprenorphine,(−)-buprenorphine,,,,,False,True
CHEMBL513521,DRUGBANK:DB05687,BL-1020,BL-1020,3,868,2,True,True,False,False,False,False,bl 1020,BL-1020,,,,,True,True
CHEMBL521606,CHEMBL649,NADOLOL,NADOLOL,8,1716,2,True,True,False,False,False,False,nadolol,Nadolol,,,,,True,True
CHEMBL52333,DRUGBANK:DB12670,ROLOFYLLINE,Rolofylline,2,631,2,True,True,False,False,False,False,rolofylline,Rolofylline,,,,,True,True
CHEMBL5314341,DRUGBANK:DB00040,GLUCAGON,Glucagon,8,187,2,True,True,False,False,False,False,glucagon,Glucagon,,,,,True,True
CHEMBL5314348,DRUGBANK:DB00006,BIVALIRUDIN,Bivalirudin,16,638,2,True,True,False,False,False,False,bivalirudin,Bivalirudin,,,,,False,True
CHEMBL5314349,DRUGBANK:DB00658,SEVELAMER,Sevelamer,7,361,2,True,True,False,False,False,False,sevelamer,Sevelamer,,,,,False,True
CHEMBL5314354,DRUGBANK:DB00781,POLYMYXIN B,Polymyxin B,12,360,2,True,True,False,False,False,False,polymyxin b,Polymyxin B,,,,,True,True
CHEMBL5314357,DRUGBANK:DB12213,ETARACIZUMAB,Etaracizumab,8,334,2,True,True,False,False,False,False,etaracizumab,Etaracizumab,,,,,True,True
CHEMBL5314376,DRUGBANK:DB08818,HYALURONIC ACID,Hyaluronic acid,29,1,2,True,True,False,False,False,False,hyaluronic acid,Hyaluronic acid,,,,,True,True
CHEMBL5314801,DRUGBANK:DB06406,IDRAPARINUX,Idraparinux,4,637,2,True,False,False,True,False,False,idraparinux,,,AJBMORBNKXNZSF-COSHMZDQSA-N,,,True,True
CHEMBL5315069,DRUGBANK:DB14700,DAMOCTOCOG ALFA PEGOL,Damoctocog alfa pegol,1,131,2,True,True,False,False,False,False,damoctocog alfa pegol,Damoctocog alfa pegol,,,,,True,True
CHEMBL5315071,DRUGBANK:DB14738,TUROCTOCOG ALFA PEGOL,Turoctocog alfa pegol,1,96,2,True,True,False,False,False,False,turoctocog alfa pegol,Turoctocog alfa pegol,,,,,True,True
CHEMBL5315075,DRUGBANK:DB11606,SUSOCTOCOG ALFA,Susoctocog alfa,2,95,2,True,True,False,False,False,False,susoctocog alfa,Susoctocog alfa,,,,,True,True
CHEMBL5315076,DRUGBANK:DB13884,ALBUTREPENONACOG ALFA,Albutrepenonacog alfa,1,821,2,True,True,False,False,False,False,albutrepenonacog alfa,Albutrepenonacog alfa,,,,,True,True
CHEMBL5465559,DRUGBANK:DB00646,NYSTATIN,Nystatin,20,70,2,True,True,False,False,False,False,nystatin,Nystatin,,,,,True,True
