id_a,id_b,nombre_a,nombre_b,grado_a,grado_b,n_senales,nombre,sinonimo,referencia,externo,vecindario,jaccard,detalle_nombre,detalle_sinonimo,detalle_referencia,detalle_externo,detalle_vecindario,detalle_jaccard,alguno_es_cascara,de_identidad,grado_secundario
MONDO_0002413,Orphanet_364,glycogen storage disease I,Glycogen storage disease due to glucose-6-phosphatase deficiency,162,274,2,False,True,True,False,False,False,,glycogen storage disease due to glucose-6-phosphatase deficiency,Orphanet:364,,,,False,True,162
MONDO_0002441,MONDO_0024540,Jervell and Lange-Nielsen syndrome,Jervell and Lange-Nielsen syndrome 1,289,266,2,False,True,False,False,False,True,,Jervell and Lange-Nielsen syndrome,,,,0.914,False,True,266
MONDO_0002561,Orphanet_68366,lysosomal storage disease,Lysosomal disease,4979,1512,2,False,True,True,False,False,False,,lysosomal disease,Orphanet:68366,,,,False,True,1512
MONDO_0002691,MONDO_0018531,liver cancer,carcinoma of liver and intrahepatic biliary tract,13533,13509,2,False,True,False,False,False,True,,liver cancer,,,,0.939,False,True,13509
MONDO_0003582,Orphanet_145,hereditary breast ovarian cancer syndrome,Hereditary breast and ovarian cancer syndrome,190,338,2,False,True,True,False,False,False,,Hereditary Breast and Ovarian Cancer Syndrome,Orphanet:145,,,,False,True,190
MONDO_0003778,MONDO_0009453,inborn error of immunity,immune deficiency disease,5919,5820,2,False,True,False,False,False,True,,immune deficiency disorder,,,,0.981,False,True,5820
MONDO_0004069,MONDO_0044970,inborn mitochondrial metabolism disorder,mitochondrial disease,4699,5092,2,False,True,False,False,False,True,,mitochondrial disease,,,,0.916,False,True,4699
MONDO_0004739,Orphanet_79167,urea cycle disorder,Disorder of urea cycle metabolism and ammonia detoxification,1099,166,2,False,True,True,False,False,False,,disorder of urea cycle metabolism and ammonia detoxification,Orphanet:79167,,,,False,True,166
MONDO_0005321,Orphanet_98974,Fuchs' endothelial dystrophy,Fuchs endothelial corneal dystrophy,236,424,2,False,True,True,False,False,False,,Fuchs endothelial corneal dystrophy,Orphanet:98974,,,,False,True,236
MONDO_0005374,MONDO_0021138,bone marrow neoplasm,bone marrow cancer,10658,10658,2,False,True,False,False,False,True,,bone marrow cancer,,,,0.999,False,True,10658
MONDO_0007029,Orphanet_107,branchio-oto-renal syndrome,BOR syndrome,30,125,2,False,True,True,False,False,False,,bor syndrome,Orphanet:107,,,,False,True,30
MONDO_0007064,Orphanet_277,"severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, NK cell-negative, due to adenosine deaminase deficiency",Severe combined immunodeficiency due to adenosine deaminase deficiency,378,622,2,False,True,True,False,False,False,,severe combined immunodeficiency due to adenosine deaminase deficiency,Orphanet:277,,,,False,True,378
MONDO_0007073,Orphanet_989,Hypoglossia-hypodactyly syndrome,Hypoglossia - hypodactyly,70,23,2,True,False,True,False,False,False,hypoglossia hypodactyly,,Orphanet:989,,,,False,True,23
MONDO_0007098,Orphanet_100008,ACys amyloidosis,"Hereditary cerebral hemorrhage with amyloidosis, Icelandic type",29,23,2,False,True,True,False,False,False,,"hereditary cerebral hemorrhage with amyloidosis, Icelandic type",Orphanet:100008,,,,False,True,23
MONDO_0007123,Orphanet_1072,ankyloblepharon filiforme adnatum-cleft palate syndrome,Ankyloblepharon filiforme adnatum - cleft palate,125,71,2,True,True,False,False,False,False,ankyloblepharon filiforme adnatum cleft palate,ankyloblepharon filiforme adnatum cleft palate,,,,,False,True,71
MONDO_0007143,Orphanet_1110,aortic arch anomaly-facial dysmorphism-intellectual disability syndrome,Aortic arch anomaly - peculiar facies - intellectual disability,51,32,2,False,True,True,False,False,False,,aortic arch anomaly - peculiar facies - intellectual disability,Orphanet:1110,,,,False,True,32
MONDO_0007154,Orphanet_46724,arteriovenous malformations of the brain,Cerebral arteriovenous malformation,180,83,2,False,True,True,False,False,False,,cerebral arteriovenous malformation,Orphanet:46724,,,,False,True,83
MONDO_0007158,Orphanet_1154,arthrogryposis- oculomotor limitation-electroretinal anomalies syndrome,Arthrogryposis with oculomotor limitation and electroretinal anomalies,46,44,2,False,False,True,False,False,True,,,Orphanet:1154,,,0.957,False,True,44
MONDO_0007159,Orphanet_1144,arthrogryposis-like hand anomaly-sensorineural deafness syndrome,Arthrogryposis-like hand anomaly - sensorineural deafness,25,22,2,True,False,True,False,False,False,arthrogryposis like hand anomaly sensorineural deafness,,Orphanet:1144,,,,False,True,22
MONDO_0007163,Orphanet_97,episodic ataxia type 2,Familial paroxysmal ataxia,140,85,2,False,True,True,False,False,False,,familial paroxysmal ataxia,Orphanet:97,,,,False,True,85
MONDO_0007165,Orphanet_1182,spastic ataxia 7,Spastic ataxia with congenital miosis,18,47,2,False,True,True,False,False,False,,spastic ataxia with congenital miosis,Orphanet:1182,,,,False,True,18
MONDO_0007173,Orphanet_1479,atrial septal defect 7,Atrial septal defect - atrioventricular conduction defects,268,10,2,False,True,True,False,False,False,,atrial septal defect-atrioventricular conduction defects syndrome,Orphanet:1479,,,,False,True,10
MONDO_0007174,Orphanet_844,Lown-Ganong-Levine syndrome,Atrial tachyarrhythmia with short PR interval,12,254,2,False,True,True,False,False,False,,atrial tachyarrhythmia with short PR interval,Orphanet:844,,,,False,True,12
MONDO_0007182,Orphanet_98757,Machado-Joseph disease,Spinocerebellar ataxia type 3,331,317,2,False,True,True,False,False,False,,spinocerebellar ataxia type 3,Orphanet:98757,,,,False,True,317
MONDO_0007188,Orphanet_2285,primary basilar invagination,Primary basilar impression,79,15,2,False,True,True,False,False,False,,primary basilar impression,Orphanet:2285,,,,False,True,15
MONDO_0007211,Orphanet_1276,brachydactyly-arterial hypertension syndrome,Brachydactyly - arterial hypertension,45,45,2,True,False,True,False,False,False,brachydactyly arterial hypertension,,Orphanet:1276,,,,False,True,45
MONDO_0007214,Orphanet_1278,brachydactyly-preaxial hallux varus syndrome,Brachydactyly - preaxial hallux varus,100,73,2,True,False,True,False,False,False,brachydactyly preaxial hallux varus,,Orphanet:1278,,,,False,True,73
MONDO_0007219,Orphanet_93382,Osebold-Remondini syndrome,Brachydactyly type A6,311,20,2,False,True,True,False,False,False,,brachydactyly type A6,Orphanet:93382,,,,True,True,20
MONDO_0007235,Orphanet_1297,branchiooculofacial syndrome,Branchio-oculo-facial syndrome,108,91,2,False,True,True,False,False,False,,Branchio Oculo Facial Syndrome,Orphanet:1297,,,,False,True,91
MONDO_0007245,Orphanet_2678,"cafe au lait spots, multiple",Neurofibromatosis type 6,3,74,2,False,True,True,False,False,False,,neurofibromatosis type 6,Orphanet:2678,,,,True,True,3
MONDO_0007269,Orphanet_300751,dilated cardiomyopathy 1A,Familial dilated cardiomyopathy with conduction defect due to LMNA mutation,48,395,2,False,True,True,False,False,False,,familial dilated cardiomyopathy with conduction defect due to LMNA mutation,Orphanet:300751,,,,False,True,48
MONDO_0007293,Orphanet_99842,leukocyte adhesion deficiency 1,Leukocyte adhesion deficiency type I,87,82,2,False,True,True,False,False,False,,leukocyte adhesion deficiency type I,Orphanet:99842,,,,False,True,82
MONDO_0007295,Orphanet_1945,childhood epilepsy with centrotemporal spikes,Rolandic epilepsy,94,111,2,False,True,True,False,False,False,,Rolandic epilepsy,Orphanet:1945,,,,False,True,94
MONDO_0007301,Orphanet_1393,cerebrocostomandibular syndrome,Cerebro-costo-mandibular syndrome,126,60,2,False,True,True,False,False,False,,cerebro-costo-mandibular syndrome,Orphanet:1393,,,,False,True,60
MONDO_0007308,Orphanet_99946,Charcot-Marie-Tooth disease type 2A1,Autosomal dominant Charcot-Marie-Tooth disease type 2A1,96,79,2,False,True,True,False,False,False,,autosomal dominant Charcot-Marie-Tooth disease type 2A1,Orphanet:99946,,,,False,True,79
MONDO_0007316,Orphanet_268882,Chiari malformation type I,Arnold-Chiari malformation type I,60,37,2,False,True,True,False,False,False,,Arnold-Chiari malformation type I,Orphanet:268882,,,,False,True,37
MONDO_0007339,Orphanet_1997,blepharocheilodontic syndrome,Blepharo-cheilo-odontic syndrome,16,68,2,False,True,True,False,False,False,,blepharo-cheilo-odontic syndrome,Orphanet:1997,,,,False,True,16
MONDO_0007346,Orphanet_3233,cochleosaccular degeneration-cataract syndrome,Cochleosaccular degeneration - cataract,342,219,2,True,False,True,False,False,False,cochleosaccular degeneration cataract,,Orphanet:3233,,,,False,True,219
MONDO_0007375,Orphanet_98956,epithelial basement membrane dystrophy,Microcystic corneal dystrophy,142,130,2,False,True,False,False,False,True,,microcystic corneal dystrophy,,,,0.915,False,True,130
MONDO_0007404,Orphanet_281,Cri-du-chat syndrome,Monosomy 5p,109,100,2,False,True,True,False,False,False,,monosomy 5p,Orphanet:281,,,,False,True,100
MONDO_0007412,Orphanet_1555,Beare-Stevenson cutis gyrata syndrome,Cutis gyrata - acanthosis nigricans - craniosynostosis,62,60,2,False,True,True,False,False,False,,cutis gyrata - acanthosis nigricans - craniosynostosis,Orphanet:1555,,,,False,True,60
MONDO_0007450,Orphanet_30925,neurohypophyseal diabetes insipidus,Hereditary central diabetes insipidus,100,52,2,False,True,True,False,False,False,,hereditary central diabetes insipidus,Orphanet:30925,,,,False,True,52
MONDO_0007471,Orphanet_75376,Doyne honeycomb retinal dystrophy,Familial drusen,127,528,2,False,True,True,False,False,False,,familial drusen,Orphanet:75376,,,,False,True,127
MONDO_0007477,Orphanet_2616,3-M syndrome,3M syndrome,5,198,2,False,True,True,False,False,False,,3M syndrome,Orphanet:2616,,,,False,True,5
MONDO_0007493,Orphanet_98805,torsion dystonia 4,"Primary dystonia, DYT4 type",17,215,2,False,True,True,False,False,False,,"primary dystonia, DYT4 type",Orphanet:98805,,,,False,True,17
MONDO_0007496,Orphanet_71517,dystonia 12,Rapid-onset dystonia-parkinsonism,167,169,2,False,True,True,False,False,False,,rapid-onset dystonia-parkinsonism,Orphanet:71517,,,,False,True,167
MONDO_0007526,Orphanet_75496,"Ehlers-Danlos syndrome, spondylodysplastic type","Ehlers-Danlos syndrome, progeroid type",142,133,2,False,True,True,False,False,False,,Ehlers-Danlos syndrome progeroid type,Orphanet:75496,,,,False,True,133
MONDO_0007550,Orphanet_79396,"epidermolysis bullosa simplex 1A, generalized severe","Epidermolysis bullosa simplex, Dowling-Meara type",20,22,2,False,True,True,False,False,False,,epidermolysis bullosa simplex Dowling-Meara type,Orphanet:79396,,,,False,True,20
MONDO_0007551,Orphanet_79400,"epidermolysis bullosa simplex 1C, localized",Localized epidermolysis bullosa simplex,50,13,2,False,True,True,False,False,False,,localized epidermolysis bullosa simplex,Orphanet:79400,,,,False,True,13
MONDO_0007554,Orphanet_79399,"epidermolysis bullosa simplex 1B, generalized intermediate","Generalized epidermolysis bullosa simplex, non-Dowling-Meara type",12,69,2,False,True,True,False,False,False,,"generalized epidermolysis bullosa simplex, non-Dowling-Meara type",Orphanet:79399,,,,False,True,12
MONDO_0007556,Orphanet_79397,"epidermolysis bullosa simplex 2F, with mottled pigmentation",Epidermolysis bullosa simplex with mottled pigmentation,49,88,2,False,True,True,False,False,False,,epidermolysis bullosa simplex with mottled pigmentation,Orphanet:79397,,,,False,True,49
MONDO_0007584,Orphanet_1962,exostoses-anetodermia-brachydactyly type E syndrome,Exostoses - anetodermia - brachydactyly type E,19,17,2,True,False,True,False,False,False,exostoses anetodermia brachydactyly type e,,Orphanet:1962,,,,False,True,17
MONDO_0007612,Orphanet_2027,gingival fibromatosis-progressive deafness syndrome,Gingival fibromatosis - progressive deafness,103,13,2,True,False,True,False,False,False,gingival fibromatosis progressive deafness,,Orphanet:2027,,,,False,True,13
MONDO_0007639,MONDO_0100443,fundus albipunctatus,RDH5-related retinopathy,143,135,2,False,True,False,False,False,True,,fundus albipunctatus,,,,0.917,False,True,135
MONDO_0007640,Orphanet_59181,Sorsby fundus dystrophy,Sorsby's fundus dystrophy,60,332,2,False,True,True,False,False,False,,Sorsby's fundus dystrophy,Orphanet:59181,,,,False,True,60
MONDO_0007646,Orphanet_324442,Gamstorp-Wohlfart syndrome,Autosomal recessive axonal neuropathy with neuromyotonia,24,104,2,False,True,True,False,False,False,,autosomal recessive axonal neuropathy with neuromyotonia,Orphanet:324442,,,,False,True,24
MONDO_0007693,Orphanet_2220,hypertrichosis cubiti-short stature syndrome,Hypertrichosis cubiti - short stature,11,10,2,True,False,True,False,False,False,hypertrichosis cubiti short stature,,Orphanet:2220,,,,False,True,10
MONDO_0007706,Orphanet_2124,cavernous hemangiomas of face-supraumbilical midline raphe syndrome,Cavernous hemangiomas of face - supraumbilical midline raphe,46,45,2,True,False,False,False,False,True,cavernous hemangiomas of face supraumbilical midline raphe,,,,,0.978,False,True,45
MONDO_0007727,Orphanet_32960,autosomal dominant familial periodic fever,Tumor necrosis factor receptor 1 associated periodic syndrome,381,60,2,False,True,True,False,False,False,,tumor necrosis factor receptor 1 associated periodic syndrome,Orphanet:32960,,,,False,True,60
MONDO_0007737,Orphanet_3265,humeroradial synostosis,Humero-radial synostosis,18,38,2,False,True,True,False,False,False,,humero-radial synostosis,Orphanet:3265,,,,False,True,18
MONDO_0007738,Orphanet_263463,spondyloepiphyseal dysplasia with congenital joint dislocations,CHST3-related skeletal dysplasia,175,185,2,False,True,True,False,False,False,,CHST3-related skeletal dysplasia,Orphanet:263463,,,,False,True,175
